geoid10,dohregion
360595192002,36059DOH0024
360595192003,36059DOH0024
360610018002,36061DOH0005
360610018003,36061DOH0005
360610094001,36061DOH0033
360610096001,36061DOH0033
360610146011,36061DOH0046
360610146012,36061DOH0046
360610170001,36061DOH0052
360610170005,36061DOH0052
360670035002,36067DOH0009
360670035003,36067DOH0009
360810007001,36081DOH0002
360810007002,36081DOH0002
360810007003,36081DOH0002
360810038001,36081DOH0008
360810038002,36081DOH0008
360810150001,36081DOH0043
360810150002,36081DOH0043
360810320002,36081DOH0074
360810320004,36081DOH0074
360810407003,36081DOH0087
360810407004,36081DOH0087
360810596001,36081DOH0120
360810596002,36081DOH0120
360830402003,36083DOH0002
360830402005,36083DOH0002
360930214003,36093DOH0008
360930214004,36093DOH0008
360930332002,36093DOH0012
360930332003,36093DOH0012
361190122003,36119DOH0034
361190122006,36119DOH0034
360010148021,36001DOH0016
360010148022,36001DOH0016
360050016002,36005DOH0002
360050016004,36005DOH0002
360259708001,36025DOH0002
360259709001,36025DOH0002
360050050021,36005DOH0017
360050050022,36005DOH0017
360050079002,36005DOH0039
360050079003,36005DOH0039
360050185001,36005DOH0073
360050185004,36005DOH0073
360050235023,36005DOH0107
360050235024,36005DOH0107
360050365021,36005DOH0150
360050365022,36005DOH0150
360050372001,36005DOH0153
360050372002,36005DOH0153
360050386006,36005DOH0163
360050386008,36005DOH0163
360050403041,36005DOH0180
360050403042,36005DOH0180
360050430002,36005DOH0198
360050430003,36005DOH0198
360910611005,36091DOH0004
360910611006,36091DOH0004
360050442001,36005DOH0203
360050442002,36005DOH0203
360070135002,36007DOH0011
360070135003,36007DOH0011
360070136004,36007DOH0012
360070136005,36007DOH0012
360272202011,36027DOH0017
360272202012,36027DOH0017
360290043003,36029DOH0013
360290043005,36029DOH0013
360470082001,36047DOH0027
360470082003,36047DOH0027
360470148001,36047DOH0048
360470148002,36047DOH0048
360470157001,36047DOH0054
360470157002,36047DOH0054
360470273001,36047DOH0104
360470273002,36047DOH0104
361190083023,36119DOH0023
361199850001,36119DOH0023
360470291001,36047DOH0112
360470291002,36047DOH0112
360470348001,36047DOH0122
360470348002,36047DOH0122
360470326001,36047DOH0119
360470326005,36047DOH0119
360470359003,36047DOH0123
360470359004,36047DOH0123
360470419002,36047DOH0157
360470419003,36047DOH0157
360470530002,36047DOH0196
360470530003,36047DOH0196
360470528001,36047DOH0194
360470528002,36047DOH0194
360470556002,36047DOH0209
360470556003,36047DOH0209
360471164001,36047DOH0275
360471164002,36047DOH0275
360271500032,36027DOH0010
360271500033,36027DOH0010
360471182011,36047DOH0281
360471182012,36047DOH0281
360550094001,36055DOH0051
360550094002,36055DOH0051
360550153043,36055DOH0070
360550153044,36055DOH0070
360630238001,36063DOH0008
360630238002,36063DOH0008
360710107005,36071DOH0007
360710107006,36071DOH0007
360775916001,36077DOH0004
360775916002,36077DOH0004
360810549001,36081DOH0108
360810549002,36081DOH0108
360810779024,36081DOH0140
360810779025,36081DOH0140
360811265001,36081DOH0160
360811265002,36081DOH0160
360999505002,36099DOH0001
360999505003,36099DOH0001
361031460022,36103DOH0007
361031460023,36103DOH0007
361031473004,36103DOH0010
361031473005,36103DOH0010
361190006001,36119DOH0008
361190006002,36119DOH0008
360270704011,36027DOH0006
360270704012,36027DOH0006
360050042001,36005DOH0014
360050042007,36005DOH0014
360050070002,36005DOH0031
360050070003,36005DOH0031
360050083001,36005DOH0041
360050083002,36005DOH0041
360050092002,36005DOH0046
360050092004,36005DOH0046
360050159001,36005DOH0061
360050159002,36005DOH0061
360050216013,36005DOH0091
360050216014,36005DOH0091
360050239002,36005DOH0112
360050239005,36005DOH0112
360050241003,36005DOH0114
360050241004,36005DOH0114
360050389004,36005DOH0164
360050389005,36005DOH0164
360050413003,36005DOH0186
360050413004,36005DOH0186
360271600031,36027DOH0011
360271600032,36027DOH0011
360272102012,36027DOH0015
360272102015,36027DOH0015
360272209012,36027DOH0020
360272209013,36027DOH0020
360290027021,36029DOH0005
360290027022,36029DOH0005
360470062001,36047DOH0015
360470062003,36047DOH0015
360470067001,36047DOH0019
360470067005,36047DOH0019
360470169003,36047DOH0060
360470169004,36047DOH0060
360470169005,36047DOH0060
360594065013,36059DOH0008
360599801001,36059DOH0008
360470218002,36047DOH0079
360470218003,36047DOH0079
360470305001,36047DOH0116
360470305002,36047DOH0116
360470335001,36047DOH0120
360470335002,36047DOH0120
360470382001,36047DOH0133
360470382002,36047DOH0133
360470385003,36047DOH0135
360470385004,36047DOH0135
360470414011,36047DOH0153
360470414012,36047DOH0153
360470431002,36047DOH0165
360470431003,36047DOH0165
360470533001,36047DOH0198
360470533002,36047DOH0198
360811203001,36081DOH0157
360595177051,36059DOH0019
360599811001,36059DOH0019
360470836001,36047DOH0232
360470836002,36047DOH0232
360550007002,36055DOH0002
360550007003,36055DOH0002
360610038001,36061DOH0013
360610038002,36061DOH0013
360610040002,36061DOH0014
360610040003,36061DOH0014
360610040004,36061DOH0014
360610088001,36061DOH0030
360610088002,36061DOH0030
360610144022,36061DOH0044
360610144025,36061DOH0044
360610193003,36061DOH0064
360610193004,36061DOH0064
360610201022,36061DOH0069
360610201023,36061DOH0069
360910612006,36091DOH0005
360910613031,36091DOH0005
360610277003,36061DOH0088
360610277004,36061DOH0088
360610279002,36061DOH0089
360610279007,36061DOH0089
360630210001,36063DOH0004
360630210004,36063DOH0004
360650215001,36065DOH0009
360650215002,36065DOH0009
360710150051,36071DOH0017
360710150052,36071DOH0017
360810272001,36081DOH0069
360810272002,36081DOH0069
360810278001,36081DOH0071
360810278002,36081DOH0071
360810413001,36081DOH0091
360810413002,36081DOH0091
360810411001,36081DOH0090
360810411002,36081DOH0090
360810525001,36081DOH0104
360810525002,36081DOH0104
361190086023,36119DOH0024
361190086024,36119DOH0024
360810566001,36081DOH0114
360810566002,36081DOH0114
360810638004,36081DOH0127
360810638005,36081DOH0127
360810729001,36081DOH0136
360810729002,36081DOH0136
360894901001,36089DOH0001
360894901003,36089DOH0001
360930217001,36093DOH0010
360930217004,36093DOH0010
361019620004,36101DOH0003
361019620005,36101DOH0003
361059522001,36105DOH0006
361059522002,36105DOH0006
361190116001,36119DOH0032
361190116003,36119DOH0032
361190142001,36119DOH0038
361190142003,36119DOH0038
361190128026,36119DOH0035
361199830001,36119DOH0035
360050085002,36005DOH0043
360050085003,36005DOH0043
360050179012,36005DOH0068
360050179013,36005DOH0068
360050181021,36005DOH0071
360050181023,36005DOH0071
360050197004,36005DOH0076
360050197005,36005DOH0076
360050235012,36005DOH0106
360050235013,36005DOH0106
360050265003,36005DOH0122
360050265004,36005DOH0122
360050340003,36005DOH0144
360050340004,36005DOH0144
360050342001,36005DOH0145
360050342002,36005DOH0145
360050399024,36005DOH0175
360050399025,36005DOH0175
360050403022,36005DOH0178
360050403023,36005DOH0178
360050407011,36005DOH0183
360050407012,36005DOH0183
360050407013,36005DOH0183
360050429021,36005DOH0197
360050429023,36005DOH0197
360050431003,36005DOH0200
360050431006,36005DOH0200
360070003001,36007DOH0001
360070003004,36007DOH0001
360270400032,36027DOH0003
360270400033,36027DOH0003
360650262003,36065DOH0012
360650262004,36065DOH0012
360650266001,36065DOH0012
360290063022,36029DOH0028
360290063023,36029DOH0028
360290101021,36029DOH0040
360290101022,36029DOH0040
360470059001,36047DOH0014
360470059002,36047DOH0014
360470074002,36047DOH0022
360470074003,36047DOH0022
360470126002,36047DOH0036
360470126003,36047DOH0036
360470143002,36047DOH0045
360470143003,36047DOH0045
360470159002,36047DOH0056
360470159003,36047DOH0056
360470195001,36047DOH0069
360470195002,36047DOH0069
360470224001,36047DOH0081
360470224002,36047DOH0081
360290161001,36029DOH0047
360290175012,36029DOH0047
360470293003,36047DOH0113
360470293004,36047DOH0113
360470309001,36047DOH0117
360470309002,36047DOH0117
360470381003,36047DOH0132
360470381004,36047DOH0132
360470573001,36047DOH0215
360470573002,36047DOH0215
360470573003,36047DOH0215
360470571003,36047DOH0214
360470571004,36047DOH0214
360470610031,36047DOH0220
360470610032,36047DOH0220
360470786001,36047DOH0229
360470786002,36047DOH0229
360270200031,36027DOH0001
360270200032,36027DOH0001
360550138001,36055DOH0066
360550138003,36055DOH0066
360594051001,36059DOH0006
360594051003,36059DOH0006
360594165004,36059DOH0017
360594165005,36059DOH0017
360610033002,36061DOH0010
360610033003,36061DOH0010
360610037001,36061DOH0012
360610037002,36061DOH0012
360610199003,36061DOH0068
360610199004,36061DOH0068
360610211001,36061DOH0071
360610211002,36061DOH0071
360610235011,36061DOH0078
360610235013,36061DOH0078
360610239001,36061DOH0081
360610239002,36061DOH0081
360639400011,36063DOH0010
360639400012,36063DOH0010
360850039001,36085DOH0006
360850039002,36085DOH0006
360650201021,36065DOH0001
360650201022,36065DOH0001
360710005021,36071DOH0004
360710005023,36071DOH0004
360710101021,36071DOH0006
360710101024,36071DOH0006
360710150061,36071DOH0018
360710150062,36071DOH0018
360710150041,36071DOH0016
360710150042,36071DOH0016
360810124001,36081DOH0033
360810124002,36081DOH0033
360810172001,36081DOH0049
360810172002,36081DOH0049
360810238003,36081DOH0062
360810238004,36081DOH0062
360810363001,36081DOH0078
360810363002,36081DOH0078
361190133041,36119DOH0036
361199820001,36119DOH0036
360810558001,36081DOH0111
360810558002,36081DOH0111
360810598001,36081DOH0121
360810598002,36081DOH0121
360810788001,36081DOH0142
360810788002,36081DOH0142
360811571011,36081DOH0166
360811571012,36081DOH0166
360830522032,36083DOH0007
360830522035,36083DOH0007
360850017001,36085DOH0003
360850017002,36085DOH0003
360850097001,36085DOH0009
360850097003,36085DOH0009
361119517002,36111DOH0001
361119517003,36111DOH0001
361190061001,36119DOH0017
361190061002,36119DOH0017
361190074021,36119DOH0018
361190074023,36119DOH0018
360810105004,36081DOH0026
360593005002,36059DOH0001
360593005005,36059DOH0001
360010006001,36001DOH0005
360010006002,36001DOH0005
360050079004,36005DOH0040
360050079005,36005DOH0040
360050084001,36005DOH0042
360050084002,36005DOH0042
360050175005,36005DOH0065
360050175006,36005DOH0065
360050179022,36005DOH0069
360050179023,36005DOH0069
360050210011,36005DOH0083
360050210013,36005DOH0083
360050223001,36005DOH0098
360050223002,36005DOH0098
360050224041,36005DOH0099
360050224043,36005DOH0099
360050233011,36005DOH0105
360050233014,36005DOH0105
360595181001,36059DOH0020
360595181003,36059DOH0020
360290169003,36029DOH0049
360290169004,36029DOH0049
360339503003,36033DOH0001
360339503004,36033DOH0001
360470043001,36047DOH0010
360470043002,36047DOH0010
360470043003,36047DOH0010
360470065006,36047DOH0018
360470065007,36047DOH0018
360470075004,36047DOH0024
360470075005,36047DOH0024
360470245003,36047DOH0095
360470245004,36047DOH0095
360470261001,36047DOH0099
360470261005,36047DOH0099
360470422001,36047DOH0160
360470422003,36047DOH0160
360470551001,36047DOH0206
360470551003,36047DOH0206
360470563001,36047DOH0211
360470563003,36047DOH0211
360210013001,36021DOH0003
360210013003,36021DOH0003
360470944011,36047DOH0251
360470944012,36047DOH0251
360471014001,36047DOH0258
360471014002,36047DOH0258
360471150001,36047DOH0269
360471150003,36047DOH0269
360471190001,36047DOH0283
360471190002,36047DOH0283
360550021001,36055DOH0008
360550021002,36055DOH0008
360550059001,36055DOH0033
360550059002,36055DOH0033
360550139011,36055DOH0067
360550139012,36055DOH0067
360594070002,36059DOH0011
360594070003,36059DOH0011
360610073001,36061DOH0021
360610073005,36061DOH0021
360610100001,36061DOH0036
360610100002,36061DOH0036
360610180003,36061DOH0058
360610180004,36061DOH0058
360610111002,36061DOH0038
360610111003,36061DOH0038
360610203001,36061DOH0070
360610203002,36061DOH0070
360810159003,36081DOH0046
360810159004,36081DOH0046
360810187002,36081DOH0052
360810187003,36081DOH0052
360810205001,36081DOH0055
360810205002,36081DOH0055
360810238001,36081DOH0061
360810238002,36081DOH0061
360810258001,36081DOH0065
360810258002,36081DOH0065
360810260001,36081DOH0066
360810260002,36081DOH0066
360810403002,36081DOH0084
360810403003,36081DOH0084
360810409001,36081DOH0088
360810409002,36081DOH0088
360810108001,36081DOH0027
360810108002,36081DOH0027
360930209001,36093DOH0005
360930209002,36093DOH0005
361031907051,36103DOH0022
361031907053,36103DOH0022
361119535001,36111DOH0002
361119535002,36111DOH0002
361190079003,36119DOH0020
361190079004,36119DOH0020
361190080001,36119DOH0021
361190080002,36119DOH0021
361190081002,36119DOH0022
361190081003,36119DOH0022
360050035001,36005DOH0010
360050035003,36005DOH0010
360050119001,36005DOH0052
360050119003,36005DOH0052
360050177021,36005DOH0067
360050177022,36005DOH0067
360810424002,36081DOH0092
360810424003,36081DOH0092
360050263001,36005DOH0120
360050263002,36005DOH0120
360050381004,36005DOH0158
360050381005,36005DOH0158
360070131001,36007DOH0010
360070131002,36007DOH0010
360099607023,36009DOH0005
