,year,tri_facility_id,facility_name,street_address,city,county,st,zip,latitude_x,longitude_x,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatement_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,Unnamed: 0,Unnamed: 0.1,geoid,latitude_y,longitude_y
2443,2000,10977SPLYCROUTE,U.S. POLYCHEMICAL,584 CHESTNUT RIDGE RD,CHESTNUT RIDGE,ROCKLAND,NY,10977,41.095307,-74.048254,2841.0,,,,,,325611.0,,,,,,1300141078840,N-METHYL-2-PYRROLIDONE,000872504,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,2444,47.0,115.0,3.60870125021e+14,41.095307,-74.048254
2444,2000,14213WSTWD100FO,CONTRACT PHARMACEUTICALS LTD NIAGARA,100 FOREST AVE,BUFFALO,ERIE,NY,142131032,42.927773,-78.895563,2834.0,,,,,,325412.0,,,,,,1300141091355,NICKEL,007440020,YES,NON-PBT,YES,1,YES,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,CONTRACT PHARMACEUTICALS LTD,248761249.0,2445,100.0,283.0,3.60290171001e+14,42.927773,-78.895563
2445,2000,14218BTHLHPOBOX,METALICO ALUMINUM RECOVERY INC,1951 HAMBURG TURNPIKE BOX 6,LACKAWANNA,ERIE,NY,14218,42.832563,-78.854012,3312.0,,,,,,331492.0,,,,,,1300141037857,BIPHENYL,000092524,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,METALICO INC,47877688.0,2446,19.0,45.0,3.60290001102e+14,42.832563,-78.854012
2446,2000,14218BTHLHPOBOX,METALICO ALUMINUM RECOVERY INC,1951 HAMBURG TURNPIKE BOX 6,LACKAWANNA,ERIE,NY,14218,42.832563,-78.854012,3312.0,,,,,,331492.0,,,,,,1300141037869,CRESOL (MIXED ISOMERS),001319773,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,METALICO INC,47877688.0,2447,19.0,45.0,3.60290001102e+14,42.832563,-78.854012
2447,2000,14218BTHLHPOBOX,METALICO ALUMINUM RECOVERY INC,1951 HAMBURG TURNPIKE BOX 6,LACKAWANNA,ERIE,NY,14218,42.832563,-78.854012,3312.0,,,,,,331492.0,,,,,,1300141037883,HYDROGEN CYANIDE,000074908,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,METALICO INC,47877688.0,2448,19.0,45.0,3.60290001102e+14,42.832563,-78.854012
2448,2000,14218BTHLHPOBOX,METALICO ALUMINUM RECOVERY INC,1951 HAMBURG TURNPIKE BOX 6,LACKAWANNA,ERIE,NY,14218,42.832563,-78.854012,3312.0,,,,,,331492.0,,,,,,1300141037895,QUINOLINE,000091225,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,METALICO INC,47877688.0,2449,19.0,45.0,3.60290001102e+14,42.832563,-78.854012
2449,2000,14218BTHLHPOBOX,METALICO ALUMINUM RECOVERY INC,1951 HAMBURG TURNPIKE BOX 6,LACKAWANNA,ERIE,NY,14218,42.832563,-78.854012,3312.0,,,,,,331492.0,,,,,,1300141037907,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,METALICO INC,47877688.0,2450,19.0,45.0,3.60290001102e+14,42.832563,-78.854012
2450,2000,10454TJRNN749EA,TJ RONAN PAINT CORP,749 E 135TH ST,BRONX,BRONX,NY,10454,40.802551,-73.913314,2851.0,,,,,,325510.0,,,,,,1300141004212,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,YES,NON-PBT,YES,1,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,2451,349.0,2450.0,3.60050019003e+14,40.802551,-73.913314
2451,2000,10454TJRNN749EA,TJ RONAN PAINT CORP,749 E 135TH ST,BRONX,BRONX,NY,10454,40.802551,-73.913314,2851.0,,,,,,325510.0,,,,,,1300141004224,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,2452,349.0,2450.0,3.60050019003e+14,40.802551,-73.913314
2452,2000,10474DXTRC845ED,DEXTER CHEMICAL LLC,845 EDGEWATER RD,BRONX,BRONX,NY,10474,40.818611,-73.883888,2869.0,,,,,,325199.0,,,,,,1300141007688,CERTAIN GLYCOL ETHERS,N230,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,2453,350.0,2452.0,3.60050115023e+14,40.818611,-73.883888
2453,2000,11776LWRNCSHEEP,LAWRENCE AVIATION INDUSTRIES INC,SHEEP PASTURE RD,PORT JEFFERSON STATION,SUFFOLK,NY,117762220,40.92813,-73.06919,3728.0,,,,,,331491.0,,,,,,1300141007880,HYDROGEN FLUORIDE,007664393,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,2454,76.0,219.0,3.61031582022e+14,40.92813,-73.06919
2454,2000,14150CHMCN3709R,UNIVAR USA INC TONAWANDA NY CY2008,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.97533,-78.931783,5169.0,,,,,,424690.0,,,,,,1300141110938,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,UNIVAR USA INC,102971785.0,2455,,,3.60290084002e+14,42.97533,-78.931783
2455,2000,12865GWYNC4183R,CARGILL ANIMAL NUTRITION,4183 RT 29,SALEM,WASHINGTON,NY,12865,43.150047,-73.380572,2048.0,,,,,,311119.0,,,,,,1300146034347,MANGANESE COMPOUNDS,N450,YES,NON-PBT,YES,1,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,CARGILL INC,6249189.0,2456,351.0,2455.0,3.61150900001e+14,43.150047,-73.380572
2456,2000,14005CRGLL3540R,CARGILL ANIMAL NUTRITION,3540 RAILROAD AVE,ALEXANDER,GENESEE,NY,14005,42.89961,-78.248418,2048.0,,,,,,311119.0,,,,,,1300141021117,MANGANESE COMPOUNDS,N450,YES,NON-PBT,YES,1,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,CARGILL INC,6249189.0,2457,352.0,2456.0,3.60379514002e+14,42.89961,-78.248418
2457,2000,14005CRGLL3540R,CARGILL ANIMAL NUTRITION,3540 RAILROAD AVE,ALEXANDER,GENESEE,NY,14005,42.89961,-78.248418,2048.0,,,,,,311119.0,,,,,,1300141021129,ZINC COMPOUNDS,N982,NO,NON-PBT,YES,1,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,CARGILL INC,6249189.0,2458,352.0,2456.0,3.60379514002e+14,42.89961,-78.248418
2458,2000,12901GRFFT4654L,GRIFFITH ENERGY INC,4654 RTE 9,PLATTSBURGH,CLINTON,NY,12901,44.6664,-73.4452,5171.0,,,,,,424710.0,,,,,,1300141071163,ETHYLBENZENE,000100414,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,2459,78.0,230.0,3.60191021001e+14,44.6664,-73.4452
2459,2000,12901GRFFT4654L,GRIFFITH ENERGY INC,4654 RTE 9,PLATTSBURGH,CLINTON,NY,12901,44.6664,-73.4452,5171.0,,,,,,424710.0,,,,,,1300141071213,BENZENE,000071432,YES,NON-PBT,NO,0,YES,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,2460,78.0,230.0,3.60191021001e+14,44.6664,-73.4452
2460,2000,14760GRFFT1650E,GRIFFITH ENERGY OLEAN,1637 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.071133,-78.395604,5171.0,,,,,,424710.0,,,,,,1300141071225,CUMENE,000098828,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2461,,,3.60099610004e+14,42.071133,-78.395604
2461,2000,14760GRFFT1650E,GRIFFITH ENERGY OLEAN,1637 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.071133,-78.395604,5171.0,,,,,,424710.0,,,,,,1300141071249,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2462,,,3.60099610004e+14,42.071133,-78.395604
2462,2000,14611GRFFT27533,GRIFFITH ENERGY ROCHESTER TERMINAL,275 / 335 MCKEE RD,ROCHESTER,MONROE,NY,14611,43.156639,-77.667639,5171.0,,,,,,424710.0,,,,,,1300141071276,NAPHTHALENE,000091203,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2463,,,3.60550087021e+14,43.156639,-77.667639
2463,2000,14611GRFFT27533,GRIFFITH ENERGY ROCHESTER TERMINAL,275 / 335 MCKEE RD,ROCHESTER,MONROE,NY,14611,43.156639,-77.667639,5171.0,,,,,,424710.0,,,,,,1300141071288,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2464,,,3.60550087021e+14,43.156639,-77.667639
2464,2000,14611GRFFT27533,GRIFFITH ENERGY ROCHESTER TERMINAL,275 / 335 MCKEE RD,ROCHESTER,MONROE,NY,14611,43.156639,-77.667639,5171.0,,,,,,424710.0,,,,,,1300141071290,CYCLOHEXANE,000110827,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2465,,,3.60550087021e+14,43.156639,-77.667639
2465,2000,14814GRFFTSTATE,GRIFFITH ENERGY BIG FLATS,3351 STATE RT 352,BIG FLATS,CHEMUNG,NY,14814,42.1265,-76.966028,5171.0,,,,,,424710.0,,,,,,1300141071326,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2466,,,3.60150103005e+14,42.1265,-76.966028
2466,2000,14591GRFFT583PA,GRIFFITH ENERGY PEARL CREEK,583 PAVILION - WARSAW RD,WYOMING,WYOMING,NY,14591,42.84844,-78.04744,5171.0,,,,,,424710.0,,,,,,1300141071340,NAPHTHALENE,000091203,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2467,,,3.61219701003e+14,42.84844,-78.04744
2467,2000,14760GRFFT1650E,GRIFFITH ENERGY OLEAN,1637 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.071133,-78.395604,5171.0,,,,,,424710.0,,,,,,1300141071353,N-HEXANE,000110543,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2468,,,3.60099610004e+14,42.071133,-78.395604
2468,2000,14572GRFFT119MA,GRIFFITH ENERGY WAYLAND,119 MAIN ST,WAYLAND,STEUBEN,NY,14572,42.565801,-77.591425,5171.0,,,,,,424710.0,,,,,,1300141071389,XYLENE (MIXED ISOMERS),001330207,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2469,,,3.61019604004e+14,42.565801,-77.591425
2469,2000,14572GRFFT119MA,GRIFFITH ENERGY WAYLAND,119 MAIN ST,WAYLAND,STEUBEN,NY,14572,42.565801,-77.591425,5171.0,,,,,,424710.0,,,,,,1300141071391,ETHYLBENZENE,000100414,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,SUPERIOR PLUS ENERGY SERVICES INC,,2470,,,3.61019604004e+14,42.565801,-77.591425
2470,2000,13642BSTWY4377S,BESTWAY OF NEW YORK INC,4377 ST HWY 58,GOUVERNEUR,ST LAWRENCE,NY,13642,44.309762,-75.458334,2491.0,,,,,,321114.0,,,,,,1300141076024,ARSENIC COMPOUNDS,N020,YES,NON-PBT,YES,1,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,BESTWAY OF NEW YORK INC,,2471,353.0,2470.0,3.60894926001e+14,44.309762,-75.458334
2471,2000,13642BSTWY4377S,BESTWAY OF NEW YORK INC,4377 ST HWY 58,GOUVERNEUR,ST LAWRENCE,NY,13642,44.309762,-75.458334,2491.0,,,,,,321114.0,,,,,,1300141076036,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,YES,NON-PBT,YES,1,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,BESTWAY OF NEW YORK INC,,2472,353.0,2470.0,3.60894926001e+14,44.309762,-75.458334
2472,2000,14150CHMCN3709R,UNIVAR USA INC TONAWANDA NY CY2008,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.97533,-78.931783,5169.0,,,,,,424690.0,,,,,,1300141111118,TRICHLOROETHYLENE,000079016,YES,NON-PBT,NO,0,YES,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,UNIVAR USA INC,102971785.0,2473,,,3.60290084002e+14,42.97533,-78.931783
2473,2000,14150CHMCN3709R,UNIVAR USA INC TONAWANDA NY CY2008,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.97533,-78.931783,5169.0,,,,,,424690.0,,,,,,1300141111144,METHYL ISOBUTYL KETONE,000108101,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,UNIVAR USA INC,102971785.0,2474,,,3.60290084002e+14,42.97533,-78.931783
2474,2000,14150CHMCN3709R,UNIVAR USA INC TONAWANDA NY CY2008,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.97533,-78.931783,5169.0,,,,,,424690.0,,,,,,1300141111169,N-BUTYL ALCOHOL,000071363,NO,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,UNIVAR USA INC,102971785.0,2475,,,3.60290084002e+14,42.97533,-78.931783
